序号,发射地省份,地市,区县,发射台名,频道,发射功率(千瓦）,节目
6552,甘肃省,陇南市,武都区,陇南苏家坪电视转播台,DS-16,1,中央电视台综合频道
6553,甘肃省,陇南市,武都区,陇南苏家坪电视转播台,DS-22,1,中央电视台军事农业频道
6554,甘肃省,陇南市,武都区,陇南苏家坪广播电视转播台,DS-1,1,陇南电视台综合频道
6555,甘肃省,陇南市,西和县,西和县电视发射台,DS-2,1,甘肃卫视
6556,甘肃省,陇南市,西和县,西和县卫星收转站,DS-18,1,中央电视台综合频道
6557,甘肃省,陇南市,西和县,西和县卫星收转站,DS-24,1,中央电视台军事农业频道
6558,甘肃省,平凉市,崇信县,崇信县电视发射台,DS-38,1,中央电视台综合频道
6559,甘肃省,平凉市,崇信县,崇信县电视发射台,DS-26,1,中央电视台军事农业频道
6560,甘肃省,平凉市,华亭县,关山电视转播台,DS-12,10,甘肃卫视
6561,甘肃省,平凉市,华亭县,华亭县电视发射台,DS-29,1,中央电视台综合频道
6562,甘肃省,平凉市,华亭县,华亭县电视发射台,DS-48,1,中央电视台军事农业频道
6563,甘肃省,平凉市,泾川县,泾川县调频广播发射台,DS-35,1,中央电视台综合频道
6564,甘肃省,平凉市,泾川县,泾川县调频广播发射台,DS-41,1,中央电视台军事农业频道
6565,甘肃省,平凉市,静宁县,静宁县电视发射台,DS-28,1,中央电视台综合频道
6566,甘肃省,平凉市,静宁县,静宁县电视发射台,DS-48,1,中央电视台军事农业频道
6567,甘肃省,平凉市,崆峒区,平凉市电视发射台,DS-23,3,中央电视台综合频道
6568,甘肃省,平凉市,崆峒区,平凉市电视发射台,DS-33,3,中央电视台军事农业频道
6569,甘肃省,平凉市,崆峒区,平凉电视发射台,DS-8,0.1,平凉电视台新闻综合频道
6570,甘肃省,平凉市,灵台县,灵台县电视发射台,DS-20,1,中央电视台综合频道
6571,甘肃省,平凉市,灵台县,灵台县电视发射台,DS-31,1,中央电视台军事农业频道
6572,甘肃省,平凉市,庄浪县,甘肃广播电影电视局关山电视调频转播台,DS-44,10,中央电视台综合频道
6573,甘肃省,平凉市,庄浪县,甘肃广播电影电视局关山电视调频转播台,DS-21,10,中央电视台军事农业频道
6574,甘肃省,平凉市,庄浪县,庄浪县电视发射台,DS-35,0.3,中央电视台综合频道
6575,甘肃省,平凉市,庄浪县,庄浪县电视发射台,DS-40,0.3,中央电视台军事农业频道
6576,甘肃省,庆阳市,合水县,合水电视转播台,DS-24,0.3,中央电视台综合频道
6577,甘肃省,庆阳市,合水县,合水电视转播台,DS-47,0.3,中央电视台军事农业频道
6578,甘肃省,庆阳市,华池县,白露山电视转播台,DS-4,0.3,甘肃卫视
6579,甘肃省,庆阳市,华池县,白露山电视转播台,DS-16,1,中央电视台综合频道
6580,甘肃省,庆阳市,华池县,白露山电视转播台,DS-22,1,中央电视台军事农业频道
6581,甘肃省,庆阳市,华池县,紫坊畔电视转播台,DS-32,0.3,中央电视台综合频道
6582,甘肃省,庆阳市,华池县,紫坊畔电视转播台,DS-38,0.3,中央电视台军事农业频道
6583,甘肃省,庆阳市,环县,环县电视转播台,DS-15,1,中央电视台综合频道
6584,甘肃省,庆阳市,环县,环县电视转播台,DS-10,0.3,中央电视台军事农业频道
6585,甘肃省,庆阳市,宁县,宁县电视转播台,DS-29,0.3,甘肃卫视
6586,甘肃省,庆阳市,宁县,宁县电视转播台,DS-15,0.3,中央电视台综合频道
6587,甘肃省,庆阳市,宁县,宁县电视转播台,DS-39,0.3,中央电视台军事农业频道
6588,甘肃省,庆阳市,庆城县,庆城县广播电视转播台,DS-18,3,甘肃卫视
6589,甘肃省,庆阳市,庆城县,庆城县广播电视转播台,DS-9,1,中央电视台综合频道
6590,甘肃省,庆阳市,庆城县,庆城县广播电视转播台,DS-33,3,中央电视台军事农业频道
6591,甘肃省,庆阳市,西峰区,庆阳地区电视发射台,DS-36,3,中央电视台综合频道
6592,甘肃省,庆阳市,西峰区,庆阳地区电视发射台,DS-42,3,中央电视台军事农业频道
6593,甘肃省,庆阳市,西峰区,庆阳地区电视发射台,DS-14,1,庆阳电视台新闻综合频道
6594,甘肃省,庆阳市,镇原县,镇原县微波调频电视转播台,DS-47,0.3,中央电视台综合频道
6595,甘肃省,庆阳市,镇原县,镇原县微波调频电视转播台,DS-40,0.3,中央电视台军事农业频道
6596,甘肃省,庆阳市,正宁县,正宁电视转播台,DS-16,0.3,中央电视台综合频道
6597,甘肃省,庆阳市,正宁县,正宁电视转播台,DS-20,0.3,中央电视台军事农业频道
6598,甘肃省,天水市,甘谷县,秀金山差转台,DS-41,1,中央电视台综合频道
6599,甘肃省,天水市,甘谷县,秀金山差转台,DS-47,1,中央电视台军事农业频道
6600,甘肃省,天水市,麦积区,天水市麦积区何家山电视差转台,DS-25,0.3,中央电视台综合频道
6601,甘肃省,天水市,麦积区,天水卫星电视转播台,DS-16,0.1,中央电视台财经频道
6602,甘肃省,天水市,麦积区,天水市麦积区何家山电视差转台,DS-43,0.3,中央电视台军事农业频道
6603,甘肃省,天水市,麦积区,天水市麦积区何家山电视差转台,DS-20,0.3,甘肃卫视
6604,甘肃省,天水市,秦安县,王敦电视转播台,DS-45,1,甘肃卫视
6605,甘肃省,天水市,秦安县,王敦电视转播台,DS-33,0.3,中央电视台综合频道
6606,甘肃省,天水市,秦安县,王敦电视转播台,DS-39,0.3,中央电视台军事农业频道
6607,甘肃省,天水市,秦州区,天水电视发射台,DS-12,0.05,天水电视台综合频道
6608,甘肃省,天水市,秦州区,卫星电视转播台,DS-13,1,中央电视台财经频道
6609,甘肃省,天水市,秦州区,卫星电视转播台,DS-19,1,中国教育电视台综合教育频道
6610,甘肃省,天水市,清水县,白土崖电视转播台,DS-31,1,中央电视台综合频道
6611,甘肃省,天水市,清水县,白土崖电视转播台,DS-37,1,中央电视台军事农业频道
6612,甘肃省,天水市,市辖区,天水电视调频转播台,DS-7,1,中央电视台综合频道
6613,甘肃省,天水市,市辖区,天水电视调频转播台,DS-11,1,中央电视台军事农业频道
6614,甘肃省,天水市,市辖区,天水市电视调频转播台,DS-4,1,甘肃卫视
6615,甘肃省,天水市,武山县,武山县五朝梁电视转播台,DS-18,0.3,甘肃卫视
6616,甘肃省,天水市,武山县,武朝梁转播台,DS-10,1,中央电视台综合频道
6617,甘肃省,天水市,武山县,武朝梁转播台,DS-24,1,中央电视台军事农业频道
6618,甘肃省,天水市,张家川回族自治县,张川电视转播台,DS-28,1,中央电视台综合频道
6619,甘肃省,天水市,张家川回族自治县,张川电视转播台,DS-22,1,中央电视台军事农业频道
6620,甘肃省,武威市,古浪县,平顶山广播电视转播站,DS-36,0.3,中央电视台综合频道
6621,甘肃省,武威市,古浪县,平顶山广播电视转播站,DS-47,0.3,中央电视台军事农业频道
6622,甘肃省,武威市,凉州区,冬青顶电视转播台,DS-19,10,中央电视台综合频道
6623,甘肃省,武威市,凉州区,冬青顶电视转播台,DS-32,10,中央电视台军事农业频道
6624,甘肃省,武威市,凉州区,武威电视发射台,DS-25,1,武威广播电视台综合频道
6625,甘肃省,武威市,民勤县,民勤电视转播台,DS-37,1,中央电视台综合频道
6626,甘肃省,武威市,民勤县,民勤电视转播台,DS-43,1,中央电视台军事农业频道
6627,甘肃省,武威市,民勤县,民勤县湖区调频电视转播台,DS-14,0.3,中央电视台综合频道
6628,甘肃省,武威市,民勤县,民勤县湖区调频电视转播台,DS-20,0.3,中央电视台军事农业频道
6629,甘肃省,武威市,天祝藏族自治县,天祝藏族自治县电视转播台,DS-6,0.3,甘肃卫视
6630,甘肃省,武威市,天祝藏族自治县,冬青顶电视转播台,DS-11,1,甘肃卫视
6631,甘肃省,武威市,天祝藏族自治县,天祝藏族自治县电视转播台,DS-15,0.3,中央电视台综合频道
6632,甘肃省,武威市,天祝藏族自治县,天祝藏族自治县电视转播台,DS-21,0.3,中央电视台军事农业频道
6633,甘肃省,武威市,天祝藏族自治县,乌鞘岭电视转播台,DS-10,0.05,中央电视台综合频道
6634,甘肃省,张掖市,甘州区,张掖市电视转播台,DS-4,1,中央电视台综合频道
6635,甘肃省,张掖市,甘州区,张掖电视转播台,DS-20,1,中央电视台财经频道
6636,甘肃省,张掖市,甘州区,张掖市电视转播台,DS-14,3,中央电视台军事农业频道
6637,甘肃省,张掖市,甘州区,张掖电视发射台,DS-9,10,张掖电视台新闻综合频道
6638,甘肃省,张掖市,高台县,高台电视转播台,DS-29,1,甘肃卫视
6639,甘肃省,张掖市,高台县,高台电视转播台,DS-3,0.3,中央电视台综合频道
6640,甘肃省,张掖市,高台县,高台电视转播台,DS-17,1,中央电视台军事农业频道
6641,甘肃省,张掖市,临泽县,临泽电视转播台,DS-47,0.3,甘肃卫视
6642,甘肃省,张掖市,临泽县,临泽电视转播台,DS-37,0.3,中央电视台综合频道
6643,甘肃省,张掖市,临泽县,临泽电视转播台,DS-43,0.3,中央电视台军事农业频道
6644,甘肃省,张掖市,民乐县,民乐县电视转播台,DS-34,1,甘肃卫视
6645,甘肃省,张掖市,民乐县,民乐电视转播台,DS-16,1,中央电视台综合频道
6646,甘肃省,张掖市,民乐县,民乐电视转播台,DS-22,1,中央电视台军事农业频道
6647,甘肃省,张掖市,山丹县,山丹电视台,DS-2,0.3,甘肃卫视
6648,甘肃省,张掖市,山丹县,山丹电视台,DS-45,0.3,中央电视台综合频道
6649,甘肃省,张掖市,山丹县,山丹电视台,DS-28,0.3,中央电视台军事农业频道
6650,甘肃省,张掖市,肃南裕固族自治县,肃南电视转播台,DS-1,0.3,甘肃卫视
6651,甘肃省,张掖市,肃南裕固族自治县,肃南电视转播台,DS-22,0.3,中央电视台军事农业频道
6652,甘肃省,张掖市,肃南裕固族自治县,肃南电视转播台,DS-16,0.3,中央电视台综合频道
6653,青海省,果洛藏族自治州,班玛县,班玛县电视转播台,DS-6,0.3,青海电视台藏语综合频道
6654,青海省,果洛藏族自治州,班玛县,赛来唐电视转播台,DS-2,0.1,青海卫视
6655,青海省,果洛藏族自治州,班玛县,赛来唐电视转播台,DS-11,0.1,中央电视台财经频道
6656,青海省,果洛藏族自治州,班玛县,赛来唐电视转播台,DS-9,0.1,中央电视台综合频道
6657,青海省,果洛藏族自治州,班玛县,赛来唐电视转播台,DS-13,0.3,中央电视台军事农业频道
6658,青海省,果洛藏族自治州,达日县,达日县电视转播台,DS-9,0.3,青海电视台藏语综合频道
6659,青海省,果洛藏族自治州,达日县,吉迈电视转播台,DS-12,0.1,青海卫视
6660,青海省,果洛藏族自治州,达日县,吉迈电视转播台,DS-2,0.1,中央电视台财经频道
6661,青海省,果洛藏族自治州,达日县,吉迈电视转播台,DS-6,0.1,中央电视台综合频道
6662,青海省,果洛藏族自治州,达日县,吉迈电视转播台,DS-17,0.3,中央电视台军事农业频道
6663,青海省,果洛藏族自治州,甘德县,甘德县电视转播台,DS-12,0.3,青海电视台藏语综合频道
6664,青海省,果洛藏族自治州,甘德县,柯曲电视转播台,DS-10,0.1,青海卫视
6665,青海省,果洛藏族自治州,甘德县,柯曲电视转播台,DS-8,0.1,中央电视台财经频道
6666,青海省,果洛藏族自治州,甘德县,柯曲电视转播台,DS-3,0.1,中央电视台综合频道
6667,青海省,果洛藏族自治州,甘德县,柯曲电视转播台,DS-14,0.3,中央电视台军事农业频道
6668,青海省,果洛藏族自治州,久治县,久治县电视转播台,DS-12,0.3,青海电视台藏语综合频道
6669,青海省,果洛藏族自治州,久治县,智清松多电视转播台,DS-10,0.1,青海卫视
6670,青海省,果洛藏族自治州,久治县,智清松多电视转播台,DS-2,0.1,中央电视台财经频道
6671,青海省,果洛藏族自治州,久治县,智清松多电视转播台,DS-6,0.1,中央电视台综合频道
6672,青海省,果洛藏族自治州,久治县,智清松多电视转播台,DS-15,0.3,中央电视台军事农业频道
6673,青海省,果洛藏族自治州,玛多县,玛查里电视转播台,DS-7,0.3,青海电视台藏语综合频道
6674,青海省,果洛藏族自治州,玛多县,花石峡广播电视转播台,DS-11,0.1,青海电视台藏语综合频道
6675,青海省,果洛藏族自治州,玛多县,玛查里电视转播台,DS-2,0.1,青海卫视
6676,青海省,果洛藏族自治州,玛多县,花石峡广播电视转播台,DS-4,0.1,青海卫视
6677,青海省,果洛藏族自治州,玛多县,玛查里电视转播台,DS-9,0.1,中央电视台综合频道
6678,青海省,果洛藏族自治州,玛多县,玛查里电视转播台,DS-12,0.1,中央电视台军事农业频道
6679,青海省,果洛藏族自治州,玛多县,花石峡广播电视转播台,DS-1,0.1,中央电视台综合频道
6680,青海省,果洛藏族自治州,玛多县,花石峡广播电视转播台,DS-13,0.1,中央电视台军事农业频道
6681,青海省,果洛藏族自治州,玛沁县,果洛电视发射台,DS-18,1,青海电视台藏语综合频道
6682,青海省,果洛藏族自治州,玛沁县,军功拉加电视发射台,DS-7,0.3,青海电视台藏语综合频道
6683,青海省,果洛藏族自治州,玛沁县,东倾沟电视发射台,DS-10,0.1,青海电视台藏语综合频道
6684,青海省,果洛藏族自治州,玛沁县,果洛电视发射台,DS-8,1,中央电视台综合频道
6685,青海省,果洛藏族自治州,玛沁县,果洛电视发射台,DS-12,0.1,中央电视台财经频道
6686,青海省,果洛藏族自治州,玛沁县,果洛电视发射台,DS-22,1,中央电视台军事农业频道
6687,青海省,果洛藏族自治州,玛沁县,果洛电视发射台,DS-4,0.1,青海卫视
6688,青海省,海北藏族自治州,刚察县,东山电视转播台,DS-1,0.1,青海卫视
6689,青海省,海北藏族自治州,刚察县,东山电视转播台,DS-12,0.1,中央电视台财经频道
6690,青海省,海北藏族自治州,刚察县（哈尔盖镇）,哈尔盖调频转播台,DS-35,0.1,青海电视台藏语综合频道
6691,青海省,海北藏族自治州,刚察县（哈尔盖镇）,哈尔盖电视转播台,DS-11,0.1,中央电视台综合频道
6692,青海省,海北藏族自治州,刚察县（哈尔盖镇）,哈尔盖电视转播台,DS-25,0.1,中央电视台军事农业频道
6693,青海省,海北藏族自治州,刚察县（吉尔孟乡）,吉尔孟电视转播台,DS-19,0.1,中央电视台综合频道
6694,青海省,海北藏族自治州,刚察县（吉尔孟乡）,吉尔孟电视转播台,DS-27,0.1,中央电视台军事农业频道
6695,青海省,海北藏族自治州,刚察县（泉吉乡）,泉吉调频转播台,DS-9,0.1,青海电视台藏语综合频道
6696,青海省,海北藏族自治州,刚察县（泉吉乡）,泉吉电视转播台,DS-22,0.1,中央电视台军事农业频道
6697,青海省,海北藏族自治州,刚察县（泉吉乡）,泉吉电视转播台,DS-16,0.1,中央电视台综合频道
6698,青海省,海北藏族自治州,刚察县（热水煤矿）,热水电视转播台,DS-14,0.3,中央电视台综合频道
6699,青海省,海北藏族自治州,刚察县（热水煤矿）,热水电视转播台,DS-20,0.3,中央电视台军事农业频道
6700,青海省,海北藏族自治州,刚察县（沙柳河）,刚察县电视转播台,DS-31,0.3,青海电视台藏语综合频道
6701,青海省,海北藏族自治州,刚察县（沙柳河）,刚察县电视转播台,DS-18,1,中央电视台军事农业频道
6702,青海省,海北藏族自治州,刚察县（沙柳河）,刚察县电视转播台,DS-6,0.1,中央电视台综合频道
6703,青海省,海北藏族自治州,海晏县,青海湖电视转播台,DS-20,0.05,青海电视台藏语综合频道
6704,青海省,海北藏族自治州,海晏县,三角城电视转播台,DS-32,0.3,青海电视台藏语综合频道
6705,青海省,海北藏族自治州,海晏县,海北州电视发射台,DS-9,0.3,中央电视台综合频道
